sentence,hypothesis_simple,hypothesis_traditional,clean_sentence,clean_hypothesis_simple,clean_hypothesis_traditional,training_time
庹勤慧，湖南澧县人，土家族，九三学社社员。,土晴慧 湖南 李宪仁 土家族 九山 学社 社员,土晴慧 湖南 李憲仁 土家族 九山 学社 社员,庹勤慧 湖南澧县人 土家族 九三学社社员,土晴慧 湖南 李宪仁 土家族 九山 学社 社员,土晴慧 湖南 李憲仁 土家族 九山 学社 社员,1196.6126444339752
指本单位就业人员在报告期内平均每人所得的工资额。,只本单位就业人员在报告期内平均美人所得的工质哦,只本单位就业人员在报告期内平均美人所得的工质哦,指本单位就业人员在报告期内平均每人所得的工资额,只本单位就业人员在报告期内平均美人所得的工质哦,只本单位就业人员在报告期内平均美人所得的工质哦,1196.6126444339752
西都城站日丰本线的铁路车站。,西都城站 日封本线的铁路车站,西都城站 日封本線的鐵路車站,西都城站日丰本线的铁路车站,西都城站 日封本线的铁路车站,西都城站 日封本線的鐵路車站,1196.6126444339752
那一年后，他加入了世界银行，在世界银行担任各种中层职位。,"那年后他加入了世界银行,在世界银行担任各种中程职位","那年后他加入了世界银行,在世界银行担任各种中程职位",那一年后 他加入了世界银行 在世界银行担任各种中层职位,那年后他加入了世界银行 在世界银行担任各种中程职位,那年后他加入了世界银行 在世界银行担任各种中程职位,1196.6126444339752
宣和五年十一月，宋徽宗以郑绅为太师。,"宣核五年十一月,送未终以正生为泰师。","宣核五年十一月,送未終以正生為泰師。",宣和五年十一月 宋徽宗以郑绅为太师,宣核五年十一月 送未终以正生为泰师,宣核五年十一月 送未終以正生為泰師,1196.6126444339752
嫡母毛氏；生母梅氏。,第一母毛是生母没事,第一母毛是生母沒事,嫡母毛氏 生母梅氏,第一母毛是生母没事,第一母毛是生母沒事,1196.6126444339752
下为法令节录内容。,很开不着,很开不着,下为法令节录内容,很开不着,很开不着,1196.6126444339752
后在十二月一日，以武宁军节度使王智兴兼为忠武军节度使，率军入川。,后在12月1日以武林军节入时王自星捐为中武军节入时帅进入川。,后在12月1日以武林军节入时王自星捐为中武军节入时帅进入川。,后在十二月一日 以武宁军节度使王智兴兼为忠武军节度使 率军入川,后在12月1日以武林军节入时王自星捐为中武军节入时帅进入川,后在12月1日以武林军节入时王自星捐为中武军节入时帅进入川,1196.6126444339752
凯瑟琳是位于美国阿拉巴马州威尔科克斯县的一个非建制地区和人口普查指定地区。,凯射林是位于美国阿拉巴马州为了科科斯县的一个非建制地区和人口捕查指定地区,凱射林是位于美国阿拉巴马州为了科科斯县的一个非建制地区和人口捕查指定地区,凯瑟琳是位于美国阿拉巴马州威尔科克斯县的一个非建制地区和人口普查指定地区,凯射林是位于美国阿拉巴马州为了科科斯县的一个非建制地区和人口捕查指定地区,凱射林是位于美国阿拉巴马州为了科科斯县的一个非建制地区和人口捕查指定地区,1196.6126444339752
项目的创始人为罗马尼亚人米哈伊·阿利西，以太坊创始人维塔利克·布特林担任顾问。,相目的创始人为罗马里亚人米哈伊阿利西一胎饭创始人维塔利克·布特林丹证顾问,相目的创始人为罗马里亚人米哈伊阿利西一胎饭创始人维塔利克·布特林丹证顾问,项目的创始人为罗马尼亚人米哈伊 阿利西 以太坊创始人维塔利克 布特林担任顾问,相目的创始人为罗马里亚人米哈伊阿利西一胎饭创始人维塔利克 布特林丹证顾问,相目的创始人为罗马里亚人米哈伊阿利西一胎饭创始人维塔利克 布特林丹证顾问,1196.6126444339752
此剧讲述一群年轻人在青年宿舍的生活，并会加插平行时空元素。,"此技,讲述疫情连经人在青年疏涩的生活,并会加擦平行死空严肃。","此技,讲述疫情连经人在青年疏涩的生活,并会加擦平行死空严肃。",此剧讲述一群年轻人在青年宿舍的生活 并会加插平行时空元素,此技 讲述疫情连经人在青年疏涩的生活 并会加擦平行死空严肃,此技 讲述疫情连经人在青年疏涩的生活 并会加擦平行死空严肃,1196.6126444339752
列辛顿是一个位于美国密西西比州霍尔姆斯县的城市。,内心顿事 一个未来美国 密西西比州 化尔穆斯县的城市,內心頓事 一個未來美國 密西西比州 化爾穆斯縣的城市,列辛顿是一个位于美国密西西比州霍尔姆斯县的城市,内心顿事 一个未来美国 密西西比州 化尔穆斯县的城市,內心頓事 一個未來美國 密西西比州 化爾穆斯縣的城市,1196.6126444339752
常丽虹，河北保定人，汉族，中国共产党党员。,长丽虹 河北保定著汉族中国共产党党员,長麗虹 河北保定著漢族中國共產黨黨員,常丽虹 河北保定人 汉族 中国共产党党员,长丽虹 河北保定著汉族中国共产党党员,長麗虹 河北保定著漢族中國共產黨黨員,1196.6126444339752
郑舜臣，字希仁，上虞县人人，浙江绍兴府山阴县民籍，明朝政治人物、进士出身。,正顺承自吸人上渔县人人则将少幸福三因县民及名朝政治人物进世出身,正順承自吸人上漁縣人人則將少幸福三因縣民及名朝政治人物進世出身,郑舜臣 字希仁 上虞县人人 浙江绍兴府山阴县民籍 明朝政治人物 进士出身,正顺承自吸人上渔县人人则将少幸福三因县民及名朝政治人物进世出身,正順承自吸人上漁縣人人則將少幸福三因縣民及名朝政治人物進世出身,1196.6126444339752
前母胡氏；方氏。,前幕胡誓方誓,前幕胡誓方誓,前母胡氏 方氏,前幕胡誓方誓,前幕胡誓方誓,1196.6126444339752
史朝寀，字升之，福建泉州府晋江县人，匠籍，明朝政治人物、进士出身。,使朝菜自生姿福建全州府建江县人降级明朝政治人物进世出生,使朝菜自生姿福建全州府建江縣人降級明朝政治人物進世出生,史朝寀 字升之 福建泉州府晋江县人 匠籍 明朝政治人物 进士出身,使朝菜自生姿福建全州府建江县人降级明朝政治人物进世出生,使朝菜自生姿福建全州府建江縣人降級明朝政治人物進世出生,1196.6126444339752
桂枝加葛根汤为中医治疗太阳症方剂之一，为解表剂。,贵之家隔 跟汤为 中医治疗 太阳症 方祭之医 为解 了解,貴之家隔 跟湯為 中醫治療 太陽症 方祭之醫 為解 了解,桂枝加葛根汤为中医治疗太阳症方剂之一 为解表剂,贵之家隔 跟汤为 中医治疗 太阳症 方祭之医 为解 了解,貴之家隔 跟湯為 中醫治療 太陽症 方祭之醫 為解 了解,1196.6126444339752
密文被发送。,秘我们被发送,祕我們被發送,密文被发送,秘我们被发送,祕我們被發送,1196.6126444339752
安娜·芮妮·陶德是一名美国女小说家，擅长撰写成人向的爱情作品。,阿娜瑞尼陶德市一名美国女小说家擅长撰写成人像的爱情作品,阿娜瑞尼陶德市一名美國女小說家擅長撰寫成人像的愛情作品,安娜 芮妮 陶德是一名美国女小说家 擅长撰写成人向的爱情作品,阿娜瑞尼陶德市一名美国女小说家擅长撰写成人像的爱情作品,阿娜瑞尼陶德市一名美國女小說家擅長撰寫成人像的愛情作品,1196.6126444339752
李廷銮，安徽怀宁人，清朝政治人物。,李言卵、安徽、怀林人、青草政治人物,李言卵、安徽、懷林人、青草政治人物,李廷銮 安徽怀宁人 清朝政治人物,李言卵 安徽 怀林人 青草政治人物,李言卵 安徽 懷林人 青草政治人物,1196.6126444339752
埃尔默罗是荷兰的一个城市和社区。,爱尔莫罗斯河兰的一个城市和社区,愛爾莫羅斯河蘭的一個城市和社區,埃尔默罗是荷兰的一个城市和社区,爱尔莫罗斯河兰的一个城市和社区,愛爾莫羅斯河蘭的一個城市和社區,1196.6126444339752
于泳，安徽繁昌人，汉族，中国共产党党员。,余永安徽凡餐人 汉族 中国共产党 党员,余永安徽凡餐人 漢族 中國共產黨 黨員,于泳 安徽繁昌人 汉族 中国共产党党员,余永安徽凡餐人 汉族 中国共产党 党员,余永安徽凡餐人 漢族 中國共產黨 黨員,1196.6126444339752
塔奇是位于美国亚利桑那州阿帕契县的一个非建制地区。,他其次为美国亚利桑那州阿帕七线的一个飞箭地区,他其次為美國亞利桑那州阿帕七線的一個飛箭地區,塔奇是位于美国亚利桑那州阿帕契县的一个非建制地区,他其次为美国亚利桑那州阿帕七线的一个飞箭地区,他其次為美國亞利桑那州阿帕七線的一個飛箭地區,1196.6126444339752
休刊后，《汕头都市报》官方微博和微信公众号继续运营。,修刊后 上头都施暴 官方微博和微信公中号 继续映于,修刊後 上頭都施暴 官方微博和微信公中號 繼續映於,休刊后 汕头都市报 官方微博和微信公众号继续运营,修刊后 上头都施暴 官方微博和微信公中号 继续映于,修刊後 上頭都施暴 官方微博和微信公中號 繼續映於,1196.6126444339752
时民谣曰：「苍山千寻使君明，洱海泱泱使君清。,"十比鸟月,仓山天行四金鸣,俄海央央四金青","十比鳥月,仓山天行四金鳴,俄海央央四金青",时民谣曰 苍山千寻使君明 洱海泱泱使君清,十比鸟月 仓山天行四金鸣 俄海央央四金青,十比鳥月 仓山天行四金鳴 俄海央央四金青,1196.6126444339752
姚奕生，广东汕头人，汉族，中国共产党党员。,姚毅生 广东 善头人 汉族 中国共产党当一任,姚毅生 廣東 善頭人 漢族 中國共產黨當一任,姚奕生 广东汕头人 汉族 中国共产党党员,姚毅生 广东 善头人 汉族 中国共产党当一任,姚毅生 廣東 善頭人 漢族 中國共產黨當一任,1196.6126444339752
汪汝达，字志行，直隶常州府无锡县人，民籍，明朝政治人物、进士出身。,"王努达自制行职丽长州府无息现任民籍,名朝政治人物近世出生。","王努达自制行职丽长州府无息现任民籍,名朝政治人物近世出生。",汪汝达 字志行 直隶常州府无锡县人 民籍 明朝政治人物 进士出身,王努达自制行职丽长州府无息现任民籍 名朝政治人物近世出生,王努达自制行职丽长州府无息现任民籍 名朝政治人物近世出生,1196.6126444339752
翟桔红，湖北省钟祥市人。,在吉鸿湖北省中央市人,在吉鴻湖北省中央市人,翟桔红 湖北省钟祥市人,在吉鸿湖北省中央市人,在吉鴻湖北省中央市人,1196.6126444339752
但是，实际中，售价较低的商品和服务会吸引更多的消费者。,"但是,实际上,售价较低的商品和服务会吸引更多消费者。","但是,實際上,售價較低的商品和服務會吸引更多消費者。",但是 实际中 售价较低的商品和服务会吸引更多的消费者,但是 实际上 售价较低的商品和服务会吸引更多消费者,但是 實際上 售價較低的商品和服務會吸引更多消費者,1196.6126444339752
该教堂位于诺雷布罗地区的中心。,该交谈为营弄雷部落地区的中心,該交談為營弄雷部落地區的中心,该教堂位于诺雷布罗地区的中心,该交谈为营弄雷部落地区的中心,該交談為營弄雷部落地區的中心,1196.6126444339752
托斯卡纳侯国领地。,透视卡纳后果灵地,透視卡納後果靈地,托斯卡纳侯国领地,透视卡纳后果灵地,透視卡納後果靈地,1196.6126444339752
