sentence,hypothesis_simple,hypothesis_traditional,clean_sentence,clean_hypothesis_simple,clean_hypothesis_traditional,training_time
希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释。,希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释,希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释,希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释,希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释,希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释,4195.143456459045
万历二十年进士。,万里二十年尽时,萬里二十年盡時,万历二十年进士,万里二十年尽时,萬里二十年盡時,4195.143456459045
清扬是联合利华集团生产的去头皮屑洗发水品牌。,新洋水联合厂商生产的曲头品蟹洗发水平台,新洋水聯合廠商生產的曲頭品蟹洗髮水平台,清扬是联合利华集团生产的去头皮屑洗发水品牌,新洋水联合厂商生产的曲头品蟹洗发水平台,新洋水聯合廠商生產的曲頭品蟹洗髮水平台,4195.143456459045
首府通贝斯。,手火通被烟,手火通被煙,首府通贝斯,手火通被烟,手火通被煙,4195.143456459045
已略去一部分过于细节或仅与其中少数作品有关的内容。,也列出一部分或细节或其中少数个体般的面容,也列出一部分或細節或其中少數個體般的面容,已略去一部分过于细节或仅与其中少数作品有关的内容,也列出一部分或细节或其中少数个体般的面容,也列出一部分或細節或其中少數個體般的面容,4195.143456459045
球队现在参加罗马尼亚足球甲级联赛的赛事。,球队现在参加罗马尼亚足球90年赛的赛事,球队现在参加罗马尼亚足球90年赛的赛事,球队现在参加罗马尼亚足球甲级联赛的赛事,球队现在参加罗马尼亚足球90年赛的赛事,球队现在参加罗马尼亚足球90年赛的赛事,4195.143456459045
在公元八世纪由波罗王朝国王护法成立。,在公元八世纪由波罗王朝国王护法成立,在公元八世紀由波羅王朝國王護法成立,在公元八世纪由波罗王朝国王护法成立,在公元八世纪由波罗王朝国王护法成立,在公元八世紀由波羅王朝國王護法成立,4195.143456459045
田厦路是南北行双向设计，连接屏厦路及。,"天下路是南北行双向设计,连接屏下路及","天下路是南北行双向设计,连接屏下路及",田厦路是南北行双向设计 连接屏厦路及,天下路是南北行双向设计 连接屏下路及,天下路是南北行双向设计 连接屏下路及,4195.143456459045
其柔性被认为来自于硫在高温下之前，具有相当好的柔性。,其柔性被认为来自留在高温下之前就相当好的柔性,其柔性被认为来自留在高温下之前就相当好的柔性,其柔性被认为来自于硫在高温下之前 具有相当好的柔性,其柔性被认为来自留在高温下之前就相当好的柔性,其柔性被认为来自留在高温下之前就相当好的柔性,4195.143456459045
天使长米迦勒教堂是位于波兰首都华沙的一座俄罗斯东正教教堂。,天使长米加勒教堂是位于波兰首都华沙的一座俄罗斯东宗教教堂,天使长米加勒教堂是位于波兰首都华沙的一座俄罗斯东宗教教堂,天使长米迦勒教堂是位于波兰首都华沙的一座俄罗斯东正教教堂,天使长米加勒教堂是位于波兰首都华沙的一座俄罗斯东宗教教堂,天使长米加勒教堂是位于波兰首都华沙的一座俄罗斯东宗教教堂,4195.143456459045
恩斯特·奥尔默，汉名阿理文，德国籍中国海关官员、胶海关首任税务司。,安斯特阿尔莫·汉明·阿列温德国籍中国海关官员礁海关首任水务司,安斯特阿爾莫·漢明·阿列溫德國籍中國海關官員礁海關首任水務司,恩斯特 奥尔默 汉名阿理文 德国籍中国海关官员 胶海关首任税务司,安斯特阿尔莫 汉明 阿列温德国籍中国海关官员礁海关首任水务司,安斯特阿爾莫 漢明 阿列溫德國籍中國海關官員礁海關首任水務司,4195.143456459045
匡咸，字子期，西汉东海郡承县人，匡衡之子。,"方琴自子七西汉东海军呈现人,光衡之子。","方琴自子七西漢東海軍呈現人,光衡之子。",匡咸 字子期 西汉东海郡承县人 匡衡之子,方琴自子七西汉东海军呈现人 光衡之子,方琴自子七西漢東海軍呈現人 光衡之子,4195.143456459045
媒体经济学主要研究大众媒体所特有的经济理论和实践问题。,媒体经济学主要研究大众媒体所特有的经济理论和实践问题,媒体经济学主要研究大众媒体所特有的经济理论和实践问题,媒体经济学主要研究大众媒体所特有的经济理论和实践问题,媒体经济学主要研究大众媒体所特有的经济理论和实践问题,媒体经济学主要研究大众媒体所特有的经济理论和实践问题,4195.143456459045
嘉靖三十八年登进士第三甲第一百五十名。,"嘉靖38年,登静是第三家第150名。","嘉靖38年,登静是第三家第150名。",嘉靖三十八年登进士第三甲第一百五十名,嘉靖38年 登静是第三家第150名,嘉靖38年 登静是第三家第150名,4195.143456459045
史书描述他为「以一当千，独扫蜂飞之众」。,"史书描述他为一亿党千,独扫风飞之众。","史书描述他为一亿党千,独扫风飞之众。",史书描述他为 以一当千 独扫蜂飞之众,史书描述他为一亿党千 独扫风飞之众,史书描述他为一亿党千 独扫风飞之众,4195.143456459045
贾才，内蒙古土默特左旗人，中华人民共和国政治人物。,"假裁内蒙古土莫特左卿人,中华人民共和国政治人物。","假裁内蒙古土莫特左卿人,中华人民共和国政治人物。",贾才 内蒙古土默特左旗人 中华人民共和国政治人物,假裁内蒙古土莫特左卿人 中华人民共和国政治人物,假裁内蒙古土莫特左卿人 中华人民共和国政治人物,4195.143456459045
希慎隧道是南澳州东南公路中一段双管隧道，穿过的。,接线隧道是南澳洲东南公路中一段双管隧道穿过的,接线隧道是南澳洲东南公路中一段双管隧道穿过的,希慎隧道是南澳州东南公路中一段双管隧道 穿过的,接线隧道是南澳洲东南公路中一段双管隧道穿过的,接线隧道是南澳洲东南公路中一段双管隧道穿过的,4195.143456459045
但苹果回复称店铺屋顶实际上“具有加热融雪系统”，只是“软件尚未调试好”。,"但苹果回复称,店铺屋顶实际上具有加热融学系统,只是软件尚未调试好。","但苹果回复称,店铺屋顶实际上具有加热融学系统,只是软件尚未调试好。",但苹果回复称店铺屋顶实际上 具有加热融雪系统 只是 软件尚未调试好,但苹果回复称 店铺屋顶实际上具有加热融学系统 只是软件尚未调试好,但苹果回复称 店铺屋顶实际上具有加热融学系统 只是软件尚未调试好,4195.143456459045
杨吉，字梦龙，陕西延安府肤施县人，民籍，明朝政治人物、进士出身。,"杨吉自孟龙,陕西延安福,福师献人,宁吉,明朝正正人物,近世出身。","杨吉自孟龙,陕西延安福,福师献人,宁吉,明朝正正人物,近世出身。",杨吉 字梦龙 陕西延安府肤施县人 民籍 明朝政治人物 进士出身,杨吉自孟龙 陕西延安福 福师献人 宁吉 明朝正正人物 近世出身,杨吉自孟龙 陕西延安福 福师献人 宁吉 明朝正正人物 近世出身,4195.143456459045
最后的螺旋壳体从压缩到膨胀间有凸面变化。,最后的螺旋可体从压缩到膨胀间有通面变化,最后的螺旋可体从压缩到膨胀间有通面变化,最后的螺旋壳体从压缩到膨胀间有凸面变化,最后的螺旋可体从压缩到膨胀间有通面变化,最后的螺旋可体从压缩到膨胀间有通面变化,4195.143456459045
曾祖父李瑛；祖父李满，曾任赠奉政大夫兵部郎中；父亲李承式，曾任湖广按察使。,"曾祖父李英,祖父李满,曾人曾凤,郑戴峰兵部郎中父亲李成士,曾人胡广安塔什。","曾祖父李英,祖父李满,曾人曾凤,郑戴峰兵部郎中父亲李成士,曾人胡广安塔什。",曾祖父李瑛 祖父李满 曾任赠奉政大夫兵部郎中 父亲李承式 曾任湖广按察使,曾祖父李英 祖父李满 曾人曾凤 郑戴峰兵部郎中父亲李成士 曾人胡广安塔什,曾祖父李英 祖父李满 曾人曾凤 郑戴峰兵部郎中父亲李成士 曾人胡广安塔什,4195.143456459045
翅膀黑褐色，前翅有透明的白色斑，后翅正面无斑。,"翅膀黑褐色,前肢由透明的白色斑,后肢正面无斑","翅膀黑褐色,前肢由透明的白色斑,后肢正面无斑",翅膀黑褐色 前翅有透明的白色斑 后翅正面无斑,翅膀黑褐色 前肢由透明的白色斑 后肢正面无斑,翅膀黑褐色 前肢由透明的白色斑 后肢正面无斑,4195.143456459045
续集目前正在计划中。,聚集目前正在计划中,聚集目前正在计划中,续集目前正在计划中,聚集目前正在计划中,聚集目前正在计划中,4195.143456459045
陈柏候，清朝政治人物。,陈百猴 清朝政经人物,陳百猴 清朝政經人物,陈柏候 清朝政治人物,陈百猴 清朝政经人物,陳百猴 清朝政經人物,4195.143456459045
母万氏；王氏。,谋万世王世,谋万世王世,母万氏 王氏,谋万世王世,谋万世王世,4195.143456459045
此分部基本上是苏格兰的第一个宗教研究部门。,此分部基本上是苏格兰的第一个宗教研究部门,此分部基本上是蘇格蘭的第一個宗教研究部門,此分部基本上是苏格兰的第一个宗教研究部门,此分部基本上是苏格兰的第一个宗教研究部门,此分部基本上是蘇格蘭的第一個宗教研究部門,4195.143456459045
主要演员包括杰拉丹·佩姬、黛安·基顿、、、、、玛伦·斯塔普莱顿和萨姆·沃特森。,主要演员包括杰拉丹、佩基、戴安基、马伦、斯塔、普莱顿和萨姆·沃特森,主要演员包括杰拉丹、佩基、戴安基、马伦、斯塔、普莱顿和萨姆·沃特森,主要演员包括杰拉丹 佩姬 黛安 基顿 玛伦 斯塔普莱顿和萨姆 沃特森,主要演员包括杰拉丹 佩基 戴安基 马伦 斯塔 普莱顿和萨姆 沃特森,主要演员包括杰拉丹 佩基 戴安基 马伦 斯塔 普莱顿和萨姆 沃特森,4195.143456459045
胡腾，字子升，桂阳郡人，中国东汉官员。,"胡腾自此生,桂阳俊人,中国东汉官人","胡腾自此生,桂阳俊人,中国东汉官人",胡腾 字子升 桂阳郡人 中国东汉官员,胡腾自此生 桂阳俊人 中国东汉官人,胡腾自此生 桂阳俊人 中国东汉官人,4195.143456459045
成团之初在新宿、高圆寺附近活动，后来活动据点转移到涉谷。,"司徒在新宿高原寺附近活动,后来活动据点转移到社会","司徒在新宿高原寺附近活動,後來活動據點轉移到社會",成团之初在新宿 高圆寺附近活动 后来活动据点转移到涉谷,司徒在新宿高原寺附近活动 后来活动据点转移到社会,司徒在新宿高原寺附近活動 後來活動據點轉移到社會,4195.143456459045
公司日文名称中的「」即为「」组合而成。,公司之为名称中的沙沙机会组合而成,公司之为名称中的沙沙机会组合而成,公司日文名称中的 即为 组合而成,公司之为名称中的沙沙机会组合而成,公司之为名称中的沙沙机会组合而成,4195.143456459045
郑俨昼夜在禁中，深受灵太后宠爱。,"正言,昼夜在静中,身受灵太后宠爱。","正言,昼夜在靜中,身受靈太后宠愛。",郑俨昼夜在禁中 深受灵太后宠爱,正言 昼夜在静中 身受灵太后宠爱,正言 昼夜在靜中 身受靈太后宠愛,4195.143456459045
嘉靖二十九年，登进士第二甲第五十五名。,"加进29年,登静是第二价第55名","加进29年,登静是第二价第55名",嘉靖二十九年 登进士第二甲第五十五名,加进29年 登静是第二价第55名,加进29年 登静是第二价第55名,4195.143456459045
